id,access,additional_house_rules,allows_events,amenities,avg_rating,bathrooms,bedrooms,beds,business_travel_ready,can_instant_book,city,coordinates,country,description,host_id,house_rules,is_hotel,latitude,listing_expectations,longitude,monthly_price_factor,name,neighborhood,neighborhood_overview,person_capacity,photo_count,place_id,price_rate,price_rate_type,province,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,review_count,room_and_property_type,room_type,room_type_category,satisfaction_guest,star_rating,state,total_price,url,weekly_price_factor,transit,interaction,product_id,source,updated_at
643853303685256465,,,False,"['Hair dryer', 'Iron', 'TV', 'Heating', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Self check-in', 'Smart lock']",4.75,1.0,1,1,False,True,Wrocław,"{'lon': 17.0402435, 'lat': 51.1153813}",Poland,"Enjoy a stylish experience at this centrally-located place.Do you know the apartments IN the heart OF Warsaw? This place is popular and highly rated. We have created a new place for you to rest in Wrocław of the same, excellent standard! Check us out!",462988212,"['Check-in after 4:00 PM', 'Checkout before 11:00 AM', '2 guests maximum']",False,51.1153813,,17.0402435,,In the Heart of Wrocław 19 - Maria Mill,Śródmieście,,2,21,ChIJv4q11MLpD0cR9eAFwq5WCbc,342,night,,5.0,4.5,5.0,4.5,5.0,4.75,4,Entire rental unit,Entire home/apt,entire_home,4.75,5.0,Lower Silesian Voivodeship,342,https://www.airbnb.com/rooms/643853303685256465,,,,U3RheUxpc3Rpbmc6NjQzODUzMzAzNjg1MjU2NDY1,airbnb,2023-07-04 13:58:28.076522
19706277,,,False,"['Bathtub', 'Hair dryer', 'Hot water', 'Washer –\xa0In unit', 'Dryer – In building', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Heating', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Dishwasher', 'Stove', 'Oven', 'Coffee maker: Nespresso', 'Baking sheet', 'Private entrance - Separate street or building entrance', 'Laundromat nearby', 'Patio or balcony', 'Free street parking', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid parking on premises', ""Luggage dropoff allowed - For guests' convenience when they have early arrival or late departure"", 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Building staff - Someone is available 24 hours a day to let guests in']",4.92,1.0,1,1,False,False,Wrocław,"{'lon': 17.02746, 'lat': 51.11807}",Poland,"Przestronny w pełni urządzony apartament o powierzchni 48m2 w nowoczesnym apartamentowcu znajdującym się nad brzegiem Odry. Idealny dla pary jak i rodziny z dziećmi. Apartament znajduje się w spokojnej okolicy, blisko przystanków autobusowych oraz tramwajowych, niecałe 10 minut pieszo do Starego Miasta. Na dole budynku znajduje się dobrze zaopatrzony sklep spożywczy. W bliskiej odległości kawiarnie, restauracje oraz pizzerie.The spaceW apartamencie znajdziesz szeroki wybór herbat oraz ekspres Nespresso z zestawem kapsułek.Other things to noteWystawiam fakturę VAT.",11768927,"['Check-in: 3:00 PM - 11:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.11807,,17.02746,,apartments-back Kurkowa K12,Śródmieście,,4,9,ChIJv4q11MLpD0cR9eAFwq5WCbc,349,night,,5.0,5.0,4.77,5.0,4.85,4.77,13,Entire rental unit,Entire home/apt,entire_home,4.92,5.0,Lower Silesian Voivodeship,349,https://www.airbnb.com/rooms/19706277,,Istnieje możliwość wynajmu miejsca parkingowego w garażu podziemnym na czas pobytu w cenie 60zł za dobę.,,U3RheUxpc3Rpbmc6MTk3MDYyNzc=,airbnb,2023-07-04 13:58:30.288624
701467927527605955,,,False,"['Hair dryer', 'Cleaning products', 'Body soap', 'Hot water', 'Free washer – In unit', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Room-darkening shades', 'Iron', 'Drying rack for clothing', 'Clothing storage: closet and dresser', '32"" TV with Chromecast, Netflix', 'Record player', 'Sound system', 'Paid pack ’n play/travel crib - available upon request - Sheets provided, room-darkening shades', 'Central air conditioning', 'Central heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fast wifi – 260 Mbps - Verified by speed test. Stream 4K videos and join video calls on multiple devices.', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Electrolux stainless steel gas stove', 'Oven', 'Hot water kettle', 'Coffee maker', 'Wine glasses', 'Dining table', 'Coffee', 'Private patio or balcony', 'Free parking on premises', 'Free street parking', 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Smart lock']",4.91,1.0,1,1,False,False,Wrocław,"{'lon': 17.003773, 'lat': 51.0987817}",Poland,"The apartment is close to the city center, which would allow you to get quickly to the heart of magical city of dwarfs. At the same time the apartment is located in quiet area, which would help you rest and prepare for the next day of adventure. We would welcome you with a bottle of water and sweets. Enjoy coffee from the coffee machine in the mornings and Netflix in the evenings. For your convenience there are small lamps by the bed which can be used for reading.Guest accessThe whole apartment is for you own use: bedroom, separate kitchen and private bathroom.Other things to noteThe apartment has been fitted with a smartlock, therefore you will receive your own unlocking code immediately after reservation has been confirmed. You will also be able to open the apartment with your own smartphone. Thanks to that you will not need to wait for host to provide you with the keys or specify exact arrival time - the code and app will be active throughout time off your stay. You will also not need to worry about losing the apartment keys, which usually incurs extra fees. Your safety is our top priority so even though local regulation does not require it we have fitted the apartment with smoke and carbon monoxide alarms. We also ensure that your bed sheets and towels are clean and fresh.During your stay, you can use private car park available. Usually there is plenty of spaces available but in rare cases you may need to park on the road nearby - this is also free of charge.The apartment is suitable for 2 adults (1 double bed) or family with 1 child up to 4 years old.  Tourist bed for child can be provided for one-time fee of 100 zl. Please contact us before you book the place so we can send you updated offer with the fee included.",476704257,"['Check-in: 3:00 PM - 2:00 AM', 'Checkout before 10:00 AM', '2 guests maximum']",False,51.0987817,,17.003773,,Apartment 9 minutes away from heart of Wroclaw,,,2,32,ChIJv4q11MLpD0cR9eAFwq5WCbc,285,night,,4.97,5.0,4.85,4.97,4.82,4.85,33,Entire rental unit,Entire home/apt,entire_home,4.91,5.0,Lower Silesian Voivodeship,285,https://www.airbnb.com/rooms/701467927527605955,,"There is a tram stop nearby with following lines available: 74, 5, 11,4 and bus stop with lines: 126, 134, 124There is also private car park available which may be used during your reservation.",,U3RheUxpc3Rpbmc6NzAxNDY3OTI3NTI3NjA1OTU1,airbnb,2023-07-04 13:58:33.435407
572087079431361178,,,False,"['TV', 'Refrigerator']",4.54,1.0,1,1,False,True,Wrocław,"{'lon': 17.02843, 'lat': 51.11133}",Poland,Stylish 2-person room in Jazz hotel 200 meters from the breakfast market.,127150036,"['Check-in after 3:00 PM', '2 guests maximum']",False,51.11133,,17.02843,,2 bed room with double bed 200m to Market Square,Stare Miasto,,2,8,ChIJv4q11MLpD0cR9eAFwq5WCbc,252,night,,4.51,4.8,4.74,4.68,4.92,4.61,136,Room in boutique hotel,Private room,private_room,4.54,4.5,Lower Silesian Voivodeship,252,https://www.airbnb.com/rooms/572087079431361178,,,,U3RheUxpc3Rpbmc6NTcyMDg3MDc5NDMxMzYxMTc4,airbnb,2023-07-04 13:58:37.949348
50531738,,,False,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Mini fridge', 'Hot water kettle', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid street parking off premises']",4.7,1.0,0,1,False,True,Wrocław,"{'lon': 17.03791, 'lat': 51.10074}",Poland,"RentPlanet - Gwarna is a modern, luxurious building combining unique architecture and the highest standard of equipment, located in the center of Wroclaw in the immediate vicinity of the Main Railway Station. The location and comfort encourage both work and rest after an eventful day.The spaceWe offer double hotel rooms that will meet the expectations of even the most demanding guests. The room is equipped with a comfortable double bed, wardrobe, flat-screen TV, wireless Internet and a set for preparing delicious coffee or tea. The bathroom with shower includes a hairdryer, toiletries and towels.Other things to noteBooking conditions:Check-in from 16:00 to 20:00Check-out to 11:00Breakfast is also available for guests - it is served in Etno Cafe, located on Pilsudskiego 101 str - cost is PLN 35 per person per dayChildren up to 2 years of age stay for free if they sleep on their parents' bed. Children from the age of 3 are treated and charged as adults.Pets are not accepted.",407032677,"['Check-in: 4:00 PM - 8:00 PM', 'Checkout before 11:00 AM', '2 guests maximum']",False,51.10074,,17.03791,,RentPlanet - Center Queen Apartment,Stare Miasto,,2,12,ChIJv4q11MLpD0cR9eAFwq5WCbc,260,night,,4.91,4.72,4.84,4.63,4.91,4.58,43,Entire rental unit,Entire home/apt,entire_home,4.7,4.5,Lower Silesian Voivodeship,260,https://www.airbnb.com/rooms/50531738,,,,U3RheUxpc3Rpbmc6NTA1MzE3Mzg=,airbnb,2023-07-04 13:58:39.166104
42750338,,,False,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Dryer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Clothing storage: closet', 'TV', 'Heating', 'Lock on bedroom door - Private room can be locked for safety and privacy', 'Wifi', 'Dedicated workspace - In a private space with an ergonomic chair', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Mini fridge', 'Freezer', 'Dishwasher', 'Stove', 'Hot water kettle', 'Wine glasses', 'Dining table', 'Coffee', 'Private entrance - Separate street or building entrance', 'Shared patio or balcony', 'Outdoor furniture', 'Outdoor dining area', 'Sun loungers', 'Paid parking off premises', 'Paid parking on premises', ""Luggage dropoff allowed - For guests' convenience when they have early arrival or late departure"", 'Long term stays allowed - Allow stay for 28 days or more']",4.61,1.0,1,2,False,True,Wrocław,"{'lon': 17.02791, 'lat': 51.11146}",Poland,"Room for 4 people with patio with private bathroom. There is a flat-screen TV with a kettle, coffee and tea. The room has access to free Wi-Fi.The spaceRight by the Market SquareOther things to noteWhen renting a room, our guests can take advantage of the extension of the offer by:PARKING: paid PLN 80/day – available outside the facility.BREAKFAST: PLN 20/person – served in the restaurant",340353007,"['Check-in: 3:00 PM - 10:00 PM', 'Checkout before 10:00 AM', '4 guests maximum']",False,51.11146,,17.02791,,Apartment for 4 people with patio - two steps to the Market!,Stare Miasto,,4,5,ChIJv4q11MLpD0cR9eAFwq5WCbc,260,night,,4.67,4.78,4.72,4.78,5.0,4.5,18,Room in aparthotel,Private room,private_room,4.61,4.5,Lower Silesian Voivodeship,260,https://www.airbnb.com/rooms/42750338,,,"IMPORTANT: Key-collection takes place at Boogie ApartHouse reception, 2 Garbary Street, from 2pm to 10pm.",U3RheUxpc3Rpbmc6NDI3NTAzMzg=,airbnb,2023-07-04 13:58:42.441577
29933901,,,False,"['Hair dryer', 'Shampoo', 'Hot water', 'Washer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Heating', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Paid parking off premises', 'Pets allowed - Assistance animals are always allowed', 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Lockbox']",4.83,1.0,0,2,False,True,Wrocław,"{'lon': 17.03142, 'lat': 51.1103}",Poland,"If you are looking for an out-of-the-ordinary place in the heart of Wrocław, this is the place to be. This newly remodeled apartment is on the market. Having a comfortable space lets you unwind after a day of exploring. It's perfect for a family or a small group of friends. All restaurants, cafes, and clubs are just a short trip away.The spaceThe apartment is on the 4th floor, there is no elevator in the building because of the historical character. You'll find a double bed and a sofa bed for 2. Kitchens have cooking basics. Microwave, tea kettle, and induction stove are available for guests to use.Guest accessA washing machine is available at the property.Other things to notePlease keep in mind that others live in the building, too. Respect the quiet hours.",139674319,"['Check-in after 3:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.1103,,17.03142,,Vintage House Rynek ★StayinWroclaw★,Stare Miasto,,4,15,ChIJv4q11MLpD0cR9eAFwq5WCbc,314,night,,4.88,4.8,4.88,4.92,4.93,4.82,60,Entire rental unit,Entire home/apt,entire_home,4.83,5.0,Lower Silesian Voivodeship,314,https://www.airbnb.com/rooms/29933901,,The city center is well connected to the rest of the city. Many buses and trams depart here. Plan your trip as you get there  : https://jakdojade.pl/wroclaw/trasa/,I'm nearby if you need help.,U3RheUxpc3Rpbmc6Mjk5MzM5MDE=,airbnb,2023-07-04 13:58:46.345141
52179290,,,False,"['Hair dryer', 'Cleaning products', 'Hot water', 'Free washer', 'Dryer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Drying rack for clothing', 'Clothing storage: walk-in closet', 'TV', 'Crib - available upon request', 'Central air conditioning', 'Heating', 'Security cameras on property - Kamery monitorujące obiekt. ', 'Smoke alarm', 'Carbon monoxide alarm', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Dishwasher', 'Stove', 'Stainless steel oven', 'Hot water kettle', 'Wine glasses', 'Dining table', 'Coffee', 'Free street parking', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid parking garage on premises – 1 space', 'Self check-in', 'Smart lock']",4.22,1.5,0,2,False,True,Wrocław,"{'lon': 17.03323, 'lat': 51.11716}",Poland,,93644332,"['Check-in after 4:00 PM', 'Checkout before 10:00 AM', '3 guests maximum']",False,51.11716,,17.03323,,Studio Drobnera apartment in the center of Wroclaw!,Śródmieście,,3,7,ChIJv4q11MLpD0cR9eAFwq5WCbc,308,night,,4.67,4.67,4.56,4.44,5.0,3.78,9,Entire rental unit,Entire home/apt,entire_home,4.22,4.0,Lower Silesian Voivodeship,308,https://www.airbnb.com/rooms/52179290,,,,U3RheUxpc3Rpbmc6NTIxNzkyOTA=,airbnb,2023-07-04 13:58:50.136333
43529959,,,False,"['Hair dryer', 'Shampoo', 'Hot water', 'Shower gel', 'Dryer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Extra pillows and blankets', 'Iron', 'Ethernet connection', 'TV', 'Crib', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Waterfront - Right next to a body of water', 'Private entrance - Separate street or building entrance', 'Patio or balcony', 'Backyard - An open space on the property usually covered in grass', 'Paid parking off premises', 'Paid parking on premises', 'Pets allowed - Assistance animals are always allowed', 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Lockbox']",4.43,1.0,1,1,False,True,Wrocław,"{'lon': 17.02179, 'lat': 51.11375}",Poland,"COIN Apartments - we offer modern apartments in the city center in the neighborhood of the Old Market Square. Elegantly furnished and equipped apartments are located in the Atal Towers building.  Guests can use the rooftop observation deck of 16m2 with a scenic view. The apartment includes a comfortable living room with a separate kitchenette, a bathroom with and a bedroom with a double bed. There is a sofa bed in the living room.Other things to noteThere is a reception, which is open from Sunday to Thursday from 8 to 18, and on Friday and Saturday from 8 to 20. Self check-in is possible after 20 hours. Keys are left in the lockbox, and the instructions are emailed to you. Personal key exchange comes with an additional fee. Each additional hour of waiting costs PLN 50. Pets are allowed upon request - 35PLN service. A refundable deposit of 500PLN (credit lock on card) is required.",347398381,"['Check-in: 3:00 PM - 8:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.11375,,17.02179,,COIN Apartamenty - centrum Wrocławia ATAL TOWERS,Stare Miasto,,4,11,ChIJv4q11MLpD0cR9eAFwq5WCbc,400,night,,3.86,4.71,4.29,4.29,4.71,4.43,7,Entire rental unit,Entire home/apt,entire_home,4.43,4.5,Lower Silesian Voivodeship,400,https://www.airbnb.com/rooms/43529959,,,Check-in takes place at the reception desk at ul. Sikorskiego 3C.,U3RheUxpc3Rpbmc6NDM1Mjk5NTk=,airbnb,2023-07-04 13:58:51.565209
53729973,,,False,"['Hair dryer', 'Hot water', 'Washer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Iron', 'TV', 'Central heating', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Paid parking on premises', 'Pets allowed - Assistance animals are always allowed']",4.36,1.0,1,2,False,True,Wrocław,"{'lon': 17.05118, 'lat': 51.10347}",Poland,"Two-room apartment for 4 people, with a separate bedroom and living room, located on Walońska Street – just 15 minutes from the Market Square. The apartment has a double bed, kitchenette and bathroom, in addition, there is a sofa bed in the living room. Featuring a 24-hour security and surveillance, Art Apart features a 24-hour front desk. Note! Photos are for reference, we have more than a dozen apartments - we select the apartments at check-in.",401032471,"['Check-in: 3:00 PM - 8:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.10347,,17.05118,,Apartament z osobną sypialnią ArtApart Wrocław,Krzyki,,4,7,ChIJv4q11MLpD0cR9eAFwq5WCbc,250,night,,4.24,4.64,4.48,4.6,4.76,4.4,25,Entire rental unit,Entire home/apt,entire_home,4.36,4.5,Lower Silesian Voivodeship,250,https://www.airbnb.com/rooms/53729973,,,,U3RheUxpc3Rpbmc6NTM3Mjk5NzM=,airbnb,2023-07-04 13:58:52.741707
45167519,,,False,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Washer –\xa0In building', 'Dryer – In building', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens - Cotton linens', 'Room-darkening shades', 'Iron', 'Clothing storage: closet', 'TV', 'Books and reading material', 'Central air conditioning', 'Heating', 'Security cameras on property - Budynek jest objęty monitoringiem i całodobową ochroną stacjonarną.', 'Smoke alarm', 'Fire extinguisher', 'Wifi', 'Dedicated workspace - In a private space with a desk and office chair', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics - Pots and pans, oil, salt and pepper', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Induction stove', 'Hot water kettle', 'Coffee maker: Nespresso', 'Wine glasses', 'Coffee', 'Private entrance - Separate street or building entrance', 'Laundromat nearby', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid street parking off premises', 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Lockbox']",4.92,1.0,0,1,False,True,Wrocław,"{'lon': 17.07025, 'lat': 51.11395}",Poland,"An intimate , modern studio located next to Grunwaldzki Square. It consists of a living room with kitchenette and bathroom.  Full amenities are available on site for both weekend and extended stays. Apartment is air conditioned, free Wi-Fi.The immediate vicinity of green areas.",364778047,"['Check-in after 3:00 PM', 'Checkout before 11:00 AM', '2 guests maximum']",False,51.11395,,17.07025,,Kandela Studio - River Apartment,Śródmieście,,2,4,ChIJv4q11MLpD0cR9eAFwq5WCbc,254,night,,4.92,5.0,4.92,5.0,4.77,4.85,13,Entire rental unit,Entire home/apt,entire_home,4.92,5.0,Lower Silesian Voivodeship,254,https://www.airbnb.com/rooms/45167519,,"Nearby public transport stops (access to the Market Square approx. 10 minutes, to the main railway station 15 minutes). Thanks to the ""Rondo Reagan"" interchange, you can easily reach every part of Wrocław.",I contact guests through Airbnb or directly.,U3RheUxpc3Rpbmc6NDUxNjc1MTk=,airbnb,2023-07-04 13:58:55.049527
50557100,,,False,"['Hair dryer', 'Shampoo', 'Body soap', 'Shower gel', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Air conditioning', 'Heating', 'Fire extinguisher', 'Wifi', 'Dedicated workspace', 'Mini fridge', 'Hot water kettle', 'Coffee', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid street parking off premises']",4.4,1.0,1,2,False,True,Wrocław,"{'lon': 17.03813, 'lat': 51.09899}",Poland,"RentPlanet - Gwarna is a modern, luxurious building combining unique architecture and the highest standard of equipment, located in the center of Wroclaw in the immediate vicinity of the Main Railway Station. The location and comfort encourage both work and rest after an eventful day.The spaceWe offer family, triple apartments that will meet the expectations of even the most demanding guests. The duplex apartment is equipped with a comfortable double bed and a sofa bed, wardrobe, flat-screen TV, wireless Internet and a set for preparing delicious coffee or tea. The bathroom with shower includes a hairdryer, toiletries and towels.Other things to noteBooking conditions:Check-in from 16:00 to 20:00Check-out to 11:00Breakfast is also available for guests - it is served in Etno Cafe, located on Pilsudskiego 101 str - cost is PLN 35 per person per dayChildren up to 2 years of age stay for free if they sleep on their parents' bed. Children from the age of 3 are treated and charged as adults.Pets are not accepted.",407032677,"['Check-in: 4:00 PM - 8:00 PM', 'Checkout before 11:00 AM', '3 guests maximum']",False,51.09899,,17.03813,,RentPlanet - Center Deluxe Apartment,Stare Miasto,,3,13,ChIJv4q11MLpD0cR9eAFwq5WCbc,263,night,,4.6,4.33,4.8,4.37,4.7,4.37,30,Entire rental unit,Entire home/apt,entire_home,4.4,4.5,Lower Silesian Voivodeship,263,https://www.airbnb.com/rooms/50557100,,,,U3RheUxpc3Rpbmc6NTA1NTcxMDA=,airbnb,2023-07-04 13:58:56.179881
646149406476791837,,,False,"['Hair dryer', 'Cleaning products', 'Hot water', 'Washer', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens - Cotton linens', 'Iron', 'TV', 'Central heating', 'Wifi', 'Dedicated workspace', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Oven', 'Hot water kettle', 'Self check-in', 'Smart lock']",4.5,1.0,1,1,False,True,Wrocław,"{'lon': 17.0402435, 'lat': 51.1153813}",Poland,"Enjoy a stylish experience at this centrally-located place.Do you know the apartments IN the heart OF Warsaw? This place is popular and highly rated. We have created a new place for you to rest in Wrocław of the same, excellent standard! Check us out!",462988212,"['Check-in after 4:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.1153813,,17.0402435,,In the Heart of Wrocław 29 - Maria Mill,Śródmieście,,4,18,ChIJv4q11MLpD0cR9eAFwq5WCbc,342,night,,4.67,5.0,5.0,4.67,5.0,4.83,6,Entire rental unit,Entire home/apt,entire_home,4.5,4.5,Lower Silesian Voivodeship,342,https://www.airbnb.com/rooms/646149406476791837,,,,U3RheUxpc3Rpbmc6NjQ2MTQ5NDA2NDc2NzkxODM3,airbnb,2023-07-04 13:58:58.417175
36900847,,,False,"['Hair dryer', 'Shampoo', 'Hot water', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'TV', 'Heating', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Kitchen - Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Private entrance - Separate street or building entrance', 'Self check-in', 'Lockbox']",5.0,1.0,1,1,False,True,Wrocław,"{'lon': 17.03447, 'lat': 51.1114}",Poland,"Modern equipped apartment at Szewska str. with an area of 30 m2 is designed for a maximum of 4 people. The apartment is distinguished by a high standard of finish and a loft design with characteristically exposed bricks. The apartment is located on the 3rd floor in a building with no lift.The spaceThe living area has a double sofa bed and a fully equipped kitchenette with a dining area. In a separate bedroom is a double bed. There is also a bathroom with shower, TV and wireless Internet. The apartment is located about 2 min walk from the Market Square.Other things to noteBooking conditions:•	Check-in from 16:00 to 20:00•	Check-out to 11:00•	You can find the key to your apartment in the safety box next to the door. On check-in, our staff will provide you with instructions on how to enter the apartment.•	Early check-in or later check-out is available on request and with additional fee of 50 PLN.•	No check-in before 20:00 on the day of arrival is treatet same as resigration from stay.•	Smoking is forbidden.•	Children up to 2 years of age stay for free if they sleep on their parents' bed. Children from the age of 3 are treated and charged as adults.•	Animals are not allowed.",99174905,"['Check-in after 4:00 PM', 'Checkout before 11:00 AM', '4 guests maximum']",False,51.1114,,17.03447,,RentPlanet - Szewska V Apartment,Stare Miasto,,4,17,ChIJv4q11MLpD0cR9eAFwq5WCbc,270,night,,5.0,5.0,5.0,5.0,5.0,5.0,3,Entire rental unit,Entire home/apt,entire_home,5.0,5.0,Lower Silesian Voivodeship,270,https://www.airbnb.com/rooms/36900847,,,,U3RheUxpc3Rpbmc6MzY5MDA4NDc=,airbnb,2023-07-04 13:59:01.697720
643780065071959771,,,False,"['Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Essentials - Towels, bed sheets, soap, and toilet paper', 'Hangers', 'Bed linens', 'Iron', 'Clothing storage', 'Ethernet connection', 'Exercise equipment', 'Heating', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Wifi', 'Dedicated workspace', 'Kitchen - Space where guests can cook their own meals', 'Dishes and silverware - Bowls, chopsticks, plates, cups, etc.', 'Hot water kettle', 'Backyard - An open space on the property usually covered in grass', 'Elevator - The home or building has an elevator that’s at least 52 inches deep and a doorway at least 32 inches wide.', 'Paid parking on premises', ""Luggage dropoff allowed - For guests' convenience when they have early arrival or late departure"", 'Long term stays allowed - Allow stay for 28 days or more', 'Self check-in', 'Building staff - Someone is available 24 hours a day to let guests in']",4.53,1.0,1,1,False,True,Wrocław,"{'lon': 17.04527, 'lat': 51.11704}",Poland,"Fully furnished Studio with bed 160x200cm, fully equipped kitchenette, private bathroom and writing desk. Complimentary high-speed Wifi across the building. Study and working area available. Laundry available at surcharge.",454089869,"['Check-in after 3:00 PM', 'Checkout before 12:00 PM', '2 guests maximum']",False,51.11704,,17.04527,,"Basecamp Wroclaw, Studio with Kitchenette",Śródmieście,,2,18,ChIJv4q11MLpD0cR9eAFwq5WCbc,330,night,,4.65,4.53,4.65,4.35,4.82,4.53,17,Entire serviced apartment,Entire home/apt,entire_home,4.53,4.5,Lower Silesian Voivodeship,330,https://www.airbnb.com/rooms/643780065071959771,,,,U3RheUxpc3Rpbmc6NjQzNzgwMDY1MDcxOTU5Nzcx,airbnb,2023-07-04 13:59:04.152945
